"Id_Venta","Id_Cliente","Nombre","Apellido","Genero","Correo","Tarjeta","Telefono","Id_Producto","Descripcion","Proveedor","Precio_Unitario","Cantidad","Total","Fecha","Hora","id_Sucursal","Localidad"
"Fact4288","89","Patricio","Kidney","M","pkidney2g@vkontakte.ru","4.04E+15","(151) 1190604","15","Agatha Ruiz","Puig Semiselectivo","12490","8","99920","1/16/2023","19:13","102","Cordoba"
"Fact4289","963","Korry","Golston","F","kgolstonqq@paypal.com","5.13E+15","(893) 1892326","15","Agatha Ruiz","Puig Semiselectivo","12490","2","24980","1/16/2023","16:04","100","Rosario"
"Fact4290","21","Melinde","Cord","F","mcordk@washingtonpost.com","5.43E+15","(909) 1132685","15","Agatha Ruiz","Puig Semiselectivo","12490","23","287270","1/17/2023","18:02","104","SantaFe"
"Fact4291","455","Rheba","Buyers","F","rbuyerscm@cisco.com","3.38E+14","(482) 2071174","15","Agatha Ruiz","Puig Semiselectivo","12490","6","74940","1/17/2023","13:15","101","Bs.As."
"Fact4292","455","Rheba","Buyers","F","rbuyerscm@cisco.com","3.38E+14","(482) 2071174","15","Agatha Ruiz","Puig Semiselectivo","12490","6","74940","1/18/2023","13:15","101","Bs.As."
"Fact4293","897","Mame","Prydden","F","mpryddenow@baidu.com","5.58E+15","(312) 5240396","15","Agatha Ruiz","Puig Semiselectivo","12490","8","99920","1/18/2023","20:11","102","Cordoba"
"Fact4294","682","Richmound","Skaif","M","rskaifix@whitehouse.gov","5.01E+15","(608) 8525901","15","Agatha Ruiz","Puig Semiselectivo","12490","55","686950","1/19/2023","14:53","105","C.A.B.A."
"Fact4295","89","Patricio","Kidney","M","pkidney2g@vkontakte.ru","4.04E+15","(151) 1190604","15","Agatha Ruiz","Puig Semiselectivo","12490","8","99920","1/19/2023","19:13","102","Cordoba"
"Fact4296","407","Leese","Dibley","F","ldibleyba@reuters.com","5.10E+15","(936) 9312868","15","Agatha Ruiz","Puig Semiselectivo","12490","6","74940","1/20/2023","20:45","101","Bs.As."
"Fact4297","955","Welsh","Leeder","M","wleederqi@bbc.co.uk","5.05E+15","(806) 4989491","15","Agatha Ruiz","Puig Semiselectivo","12490","14","174860","1/21/2023","14:30","103","Mendoza"
"Fact4298","50","Lida","Abarough","F","labarough1d@biglobe.ne.jp","4.04E+12","(643) 6779840","15","Agatha Ruiz","Puig Semiselectivo","12490","6","74940","1/24/2023","17:01","101","Bs.As."
"Fact4299","964","Jedd","Bonavia","M","jbonaviaqr@sohu.com","4.04E+12","(577) 1945372","15","Agatha Ruiz","Puig Semiselectivo","12490","8","99920","1/24/2023","15:14","102","Cordoba"
"Fact4300","619","Mable","Lawley","F","mlawleyh6@yahoo.com","5.10E+15","(521) 1172551","15","Agatha Ruiz","Puig Semiselectivo","12490","2","24980","1/26/2023","14:41","100","Rosario"
"Fact4301","320","Linn","Pownall","M","lpownall8v@meetup.com","5.01E+15","(439) 2007096","15","Agatha Ruiz","Puig Semiselectivo","12490","8","99920","1/27/2023","11:14","102","Cordoba"
"Fact4302","742","Eileen","Watling","F","ewatlingkl@sakura.ne.jp","3.74E+14","(225) 4266134","15","Agatha Ruiz","Puig Semiselectivo","12490","23","287270","1/27/2023","10:46","104","SantaFe"
"Fact4303","21","Melinde","Cord","F","mcordk@washingtonpost.com","5.43E+15","(909) 1132685","15","Agatha Ruiz","Puig Semiselectivo","12490","23","287270","1/28/2023","18:02","104","SantaFe"
"Fact4304","372","Ofelia","Aleksandrov","F","oaleksandrovab@seattletimes.com","3.74E+14","(198) 1733515","15","Agatha Ruiz","Puig Semiselectivo","12490","14","174860","1/28/2023","14:43","103","Mendoza"
"Fact4305","897","Mame","Prydden","F","mpryddenow@baidu.com","5.58E+15","(312) 5240396","15","Agatha Ruiz","Puig Semiselectivo","12490","8","99920","1/30/2023","20:11","102","Cordoba"
"Fact4306","84","Boy","Calken","M","bcalken2b@goo.gl","4.02E+15","(652) 6525766","15","Agatha Ruiz","Puig Semiselectivo","12490","23","287270","1/31/2023","11:37","104","SantaFe"
"Fact4307","913","Griffin","Snelling","M","gsnellingpc@edublogs.org","4.36E+15","(417) 7473640","29","Viktor & Rolf","Loreal Parana","12750","8","102000","1/2/2023","8:19","102","Cordoba"
"Fact4308","370","Lindy","Staten","M","lstatena9@pen.io","3.74E+14","(694) 2849535","29","Viktor & Rolf","Loreal Parana","12750","14","178500","1/3/2023","16:22","103","Mendoza"
"Fact4309","858","Jorie","Stockill","F","jstockillnt@vinaora.com","5.33E+15","(469) 9309953","29","Viktor & Rolf","Loreal Parana","12750","55","701250","1/3/2023","19:52","105","C.A.B.A."
"Fact4310","701","Nevins","Lynnitt","M","nlynnittjg@goo.ne.jp","3.75E+14","(323) 2358109","29","Viktor & Rolf","Loreal Parana","12750","6","76500","1/4/2023","16:52","101","Bs.As."
"Fact4311","37","Ginevra","Whitlam","F","gwhitlam10@shinystat.com","5.05E+15","(831) 9858099","29","Viktor & Rolf","Loreal Parana","12750","23","293250","1/4/2023","9:17","104","SantaFe"
"Fact4312","562","Tabby","Skevington","F","tskevingtonfl@techcrunch.com","3.47E+14","(969) 7602994","29","Viktor & Rolf","Loreal Parana","12750","8","102000","1/6/2023","8:54","102","Cordoba"
"Fact4313","585","Rodolphe","Cassimer","M","rcassimerg8@cdbaby.com","4.73E+12","(140) 8704035","29","Viktor & Rolf","Loreal Parana","12750","14","178500","1/6/2023","8:15","103","Mendoza"
"Fact4314","628","Deonne","Landsberg","F","dlandsberghf@goodreads.com","5.11E+15","(360) 3653228","29","Viktor & Rolf","Loreal Parana","12750","14","178500","1/6/2023","19:03","103","Mendoza"
"Fact4315","913","Griffin","Snelling","M","gsnellingpc@edublogs.org","4.36E+15","(417) 7473640","29","Viktor & Rolf","Loreal Parana","12750","8","102000","1/8/2023","8:19","102","Cordoba"
"Fact4316","626","Lyndsie","Blazy","F","lblazyhd@lulu.com","4.88E+12","(838) 8999047","29","Viktor & Rolf","Loreal Parana","12750","55","701250","1/9/2023","12:14","105","C.A.B.A."
"Fact4317","501","Isador","Brouncker","M","ibrounckerdw@facebook.com","3.38E+14","(966) 2390240","29","Viktor & Rolf","Loreal Parana","12750","14","178500","1/10/2023","12:28","103","Mendoza"
"Fact4318","626","Lyndsie","Blazy","F","lblazyhd@lulu.com","4.88E+12","(838) 8999047","29","Viktor & Rolf","Loreal Parana","12750","55","701250","1/10/2023","12:14","105","C.A.B.A."
"Fact4319","8","Jeffie","Trays","M","jtrays7@plala.or.jp","4.04E+12","(773) 6942175","29","Viktor & Rolf","Loreal Parana","12750","8","102000","1/12/2023","10:16","102","Cordoba"
"Fact4320","585","Rodolphe","Cassimer","M","rcassimerg8@cdbaby.com","4.73E+12","(140) 8704035","29","Viktor & Rolf","Loreal Parana","12750","14","178500","1/12/2023","8:15","103","Mendoza"
"Fact4321","370","Lindy","Staten","M","lstatena9@pen.io","3.74E+14","(694) 2849535","29","Viktor & Rolf","Loreal Parana","12750","14","178500","1/13/2023","16:22","103","Mendoza"
"Fact4322","852","Joan","Kennsley","F","jkennsleynn@adobe.com","3.75E+14","(850) 4385572","29","Viktor & Rolf","Loreal Parana","12750","23","293250","1/14/2023","16:22","104","SantaFe"
"Fact4323","79","Tamar","Writtle","F","twrittle26@booking.com","3.49E+14","(356) 6044782","29","Viktor & Rolf","Loreal Parana","12750","23","293250","1/16/2023","10:08","104","SantaFe"
"Fact4324","552","Darcy","Jurgen","M","djurgenfb@nyu.edu","4.04E+15","(223) 4923194","29","Viktor & Rolf","Loreal Parana","12750","41","522750","1/17/2023","19:01","105","C.A.B.A."
"Fact4325","539","Giana","Normanville","F","gnormanvilleey@ow.ly","4.04E+12","(586) 8498643","29","Viktor & Rolf","Loreal Parana","12750","23","293250","1/18/2023","11:16","104","SantaFe"
"Fact4326","657","Holly","Griffitt","M","hgriffitti8@hostgator.com","4.02E+15","(721) 9697219","29","Viktor & Rolf","Loreal Parana","12750","2","25500","1/18/2023","20:26","100","Rosario"
"Fact4327","858","Jorie","Stockill","F","jstockillnt@vinaora.com","5.33E+15","(469) 9309953","29","Viktor & Rolf","Loreal Parana","12750","41","522750","1/18/2023","19:52","105","C.A.B.A."
"Fact4328","497","Lanie","Tryhorn","F","ltryhornds@phpbb.com","5.01E+15","(400) 7375318","29","Viktor & Rolf","Loreal Parana","12750","2","25500","1/20/2023","17:27","100","Rosario"
"Fact4329","109","Vivianne","Baily","F","vbaily30@geocities.com","5.01E+15","(698) 9442846","29","Viktor & Rolf","Loreal Parana","12750","2","25500","1/21/2023","20:45","100","Rosario"
"Fact4330","8","Jeffie","Trays","M","jtrays7@plala.or.jp","4.04E+12","(773) 6942175","29","Viktor & Rolf","Loreal Parana","12750","8","102000","1/22/2023","10:16","102","Cordoba"
"Fact4331","701","Nevins","Lynnitt","M","nlynnittjg@goo.ne.jp","3.75E+14","(323) 2358109","29","Viktor & Rolf","Loreal Parana","12750","6","76500","1/24/2023","16:52","101","Bs.As."
"Fact4332","501","Isador","Brouncker","M","ibrounckerdw@facebook.com","3.38E+14","(966) 2390240","29","Viktor & Rolf","Loreal Parana","12750","14","178500","1/25/2023","12:28","103","Mendoza"
"Fact4333","552","Darcy","Jurgen","M","djurgenfb@nyu.edu","4.04E+15","(223) 4923194","29","Viktor & Rolf","Loreal Parana","12750","41","522750","1/25/2023","19:01","105","C.A.B.A."
"Fact4334","37","Ginevra","Whitlam","F","gwhitlam10@shinystat.com","5.05E+15","(831) 9858099","29","Viktor & Rolf","Loreal Parana","12750","23","293250","1/27/2023","9:17","104","SantaFe"
"Fact4335","109","Vivianne","Baily","F","vbaily30@geocities.com","5.01E+15","(698) 9442846","29","Viktor & Rolf","Loreal Parana","12750","2","25500","1/27/2023","20:45","100","Rosario"
"Fact4336","539","Giana","Normanville","F","gnormanvilleey@ow.ly","4.04E+12","(586) 8498643","29","Viktor & Rolf","Loreal Parana","12750","23","293250","1/29/2023","11:16","104","SantaFe"
"Fact4337","657","Holly","Griffitt","M","hgriffitti8@hostgator.com","4.02E+15","(721) 9697219","29","Viktor & Rolf","Loreal Parana","12750","2","25500","1/29/2023","20:26","100","Rosario"
"Fact4338","852","Joan","Kennsley","F","jkennsleynn@adobe.com","3.75E+14","(850) 4385572","29","Viktor & Rolf","Loreal Parana","12750","23","293250","1/29/2023","16:22","104","SantaFe"
"Fact4339","497","Lanie","Tryhorn","F","ltryhornds@phpbb.com","5.01E+15","(400) 7375318","29","Viktor & Rolf","Loreal Parana","12750","2","25500","1/30/2023","17:27","100","Rosario"
"Fact4340","79","Tamar","Writtle","F","twrittle26@booking.com","3.49E+14","(356) 6044782","29","Viktor & Rolf","Loreal Parana","12750","23","293250","1/31/2023","10:08","104","SantaFe"
"Fact4341","562","Tabby","Skevington","F","tskevingtonfl@techcrunch.com","3.47E+14","(969) 7602994","29","Viktor & Rolf","Loreal Parana","12750","8","102000","1/31/2023","8:54","102","Cordoba"
"Fact4342","628","Deonne","Landsberg","F","dlandsberghf@goodreads.com","5.11E+15","(360) 3653228","29","Viktor & Rolf","Loreal Parana","12750","14","178500","1/31/2023","19:03","103","Mendoza"
"Fact4343","112","Pattie","Lawrence","M","plawrence33@1und1.de","4.57E+12","(908) 4425691","6","Mugle","Loreal Parana","13000","23","299000","1/1/2023","15:04","104","SantaFe"
"Fact4344","744","Retha","Nother","F","rnotherkn@shinystat.com","3.74E+14","(370) 4389562","6","Mugle","Loreal Parana","13000","41","533000","1/1/2023","13:11","105","C.A.B.A."
"Fact4345","293","Don","Bard","M","dbard84@army.mil","4.04E+12","(921) 3294288","6","Mugle","Loreal Parana","13000","6","78000","1/2/2023","15:10","101","Bs.As."
"Fact4346","343","Valentine","Mitchely","M","vmitchely9i@shinystat.com","3.75E+14","(426) 8247161","6","Mugle","Loreal Parana","13000","8","104000","1/2/2023","13:33","102","Cordoba"
"Fact4347","293","Don","Bard","M","dbard84@army.mil","4.04E+12","(921) 3294288","6","Mugle","Loreal Parana","13000","6","78000","1/2/2023","15:10","101","Bs.As."
"Fact4348","461","Curry","Shenfisch","M","cshenfischcs@house.gov","4.92E+15","(390) 9538591","6","Mugle","Loreal Parana","13000","6","78000","1/2/2023","20:32","101","Bs.As."
"Fact4349","71","Joela","Ogg","F","jogg1y@hubpages.com","4.88E+15","(341) 6391028","6","Mugle","Loreal Parana","13000","41","533000","1/5/2023","17:09","105","C.A.B.A."
"Fact4350","744","Retha","Nother","F","rnotherkn@shinystat.com","3.74E+14","(370) 4389562","6","Mugle","Loreal Parana","13000","41","533000","1/5/2023","13:11","105","C.A.B.A."
"Fact4351","57","Scot","O'Neill","M","soneill1k@pagesperso-orange.fr","5.37E+15","(640) 7724404","6","Mugle","Loreal Parana","13000","2","26000","1/6/2023","18:26","100","Rosario"
"Fact4352","472","Lula","Tellenbrook","F","ltellenbrookd3@tmall.com","4.04E+12","(223) 3357827","6","Mugle","Loreal Parana","13000","41","533000","1/6/2023","13:03","105","C.A.B.A."
"Fact4353","671","Dalli","Fray","M","dfrayim@multiply.com","5.10E+15","(420) 8689259","6","Mugle","Loreal Parana","13000","8","104000","1/6/2023","15:47","102","Cordoba"
"Fact4354","482","Gill","Hookes","F","ghookesdd@webs.com","4.04E+15","(557) 9465073","6","Mugle","Loreal Parana","13000","23","299000","1/6/2023","10:42","104","SantaFe"
"Fact4355","57","Scot","O'Neill","M","soneill1k@pagesperso-orange.fr","5.37E+15","(640) 7724404","6","Mugle","Loreal Parana","13000","2","26000","1/7/2023","18:26","100","Rosario"
"Fact4356","726","Carolin","Wilds","F","cwildsk5@infoseek.co.jp","5.01E+15","(453) 1212950","6","Mugle","Loreal Parana","13000","2","26000","1/7/2023","17:57","100","Rosario"
"Fact4357","882","Ewan","Mullally","M","emullallyoh@tinypic.com","4.02E+12","(968) 2620988","6","Mugle","Loreal Parana","13000","8","104000","1/7/2023","14:07","102","Cordoba"
"Fact4358","216","Livvie","Conybear","F","lconybear5z@hugedomains.com","4.02E+15","(739) 4468215","6","Mugle","Loreal Parana","13000","2","26000","1/8/2023","15:34","100","Rosario"
"Fact4359","799","Sigismond","Scard","M","sscardm6@indiegogo.com","5.01E+15","(380) 5589407","6","Mugle","Loreal Parana","13000","1","13000","1/9/2023","17:56","100","Rosario"
"Fact4360","472","Lula","Tellenbrook","F","ltellenbrookd3@tmall.com","4.04E+12","(223) 3357827","6","Mugle","Loreal Parana","13000","41","533000","1/9/2023","13:03","105","C.A.B.A."
"Fact4361","284","Codie","Oxtoby","M","coxtoby7v@dyndns.org","4.04E+15","(219) 2616128","6","Mugle","Loreal Parana","13000","23","299000","1/10/2023","10:43","104","SantaFe"
"Fact4362","919","Cliff","Donoher","M","cdonoherpi@exblog.jp","5.44E+15","(761) 3781355","6","Mugle","Loreal Parana","13000","1","13000","1/10/2023","11:41","100","Rosario"
"Fact4363","465","Arleta","Pennacci","F","apennaccicw@1und1.de","4.02E+15","(469) 8440211","6","Mugle","Loreal Parana","13000","41","533000","1/11/2023","14:34","105","C.A.B.A."
"Fact4364","278","Gayle","Olin","F","golin7p@nyu.edu","5.01E+15","(101) 3167249","6","Mugle","Loreal Parana","13000","41","533000","1/12/2023","17:41","105","C.A.B.A."
"Fact4365","563","Riobard","Snook","M","rsnookfm@buzzfeed.com","3.72E+14","(918) 5136072","6","Mugle","Loreal Parana","13000","14","182000","1/12/2023","12:46","103","Mendoza"
"Fact4366","702","Oby","McEllen","M","omcellenjh@psu.edu","4.37E+12","(421) 6620272","6","Mugle","Loreal Parana","13000","14","182000","1/12/2023","20:29","103","Mendoza"
"Fact4367","799","Sigismond","Scard","M","sscardm6@indiegogo.com","5.01E+15","(380) 5589407","6","Mugle","Loreal Parana","13000","1","13000","1/12/2023","17:56","100","Rosario"
"Fact4368","461","Curry","Shenfisch","M","cshenfischcs@house.gov","4.92E+15","(390) 9538591","6","Mugle","Loreal Parana","13000","6","78000","1/13/2023","20:32","101","Bs.As."
"Fact4369","903","Britteny","Eveling","F","bevelingp2@imgur.com","3.72E+14","(867) 2802477","6","Mugle","Loreal Parana","13000","14","182000","1/13/2023","20:19","103","Mendoza"
"Fact4370","758","Jasun","Whalley","M","jwhalleyl1@usnews.com","4.97E+15","(120) 9072657","6","Mugle","Loreal Parana","13000","1","13000","1/14/2023","10:25","100","Rosario"
"Fact4371","882","Ewan","Mullally","M","emullallyoh@tinypic.com","4.02E+12","(968) 2620988","6","Mugle","Loreal Parana","13000","8","104000","1/15/2023","14:07","102","Cordoba"
"Fact4372","6","Cilka","Dwane","F","cdwane5@cpanel.net","3.72E+14","(983) 6118017","6","Mugle","Loreal Parana","13000","8","104000","1/15/2023","16:50","102","Cordoba"
"Fact4373","112","Pattie","Lawrence","M","plawrence33@1und1.de","4.57E+12","(908) 4425691","6","Mugle","Loreal Parana","13000","23","299000","1/15/2023","15:04","104","SantaFe"
"Fact4374","702","Oby","McEllen","M","omcellenjh@psu.edu","4.37E+12","(421) 6620272","6","Mugle","Loreal Parana","13000","14","182000","1/15/2023","20:29","103","Mendoza"
"Fact4375","988","Willard","Merington","M","wmeringtonrf@washingtonpost.com","4.02E+12","(939) 8920435","6","Mugle","Loreal Parana","13000","41","533000","1/15/2023","19:45","105","C.A.B.A."
"Fact4376","247","Stefa","Ilyasov","F","silyasov6u@bbb.org","4.02E+12","(741) 2899224","6","Mugle","Loreal Parana","13000","23","299000","1/16/2023","19:11","104","SantaFe"
"Fact4377","385","Ardyce","Squibbs","F","asquibbsao@cnet.com","4.04E+15","(562) 8012346","6","Mugle","Loreal Parana","13000","1","13000","1/17/2023","8:33","100","Rosario"
"Fact4378","874","Wanda","Caldicott","F","wcaldicotto9@w3.org","5.47E+15","(429) 9136009","6","Mugle","Loreal Parana","13000","41","533000","1/17/2023","18:14","105","C.A.B.A."
"Fact4379","66","Juieta","Cornehl","F","jcornehl1t@yahoo.com","5.00E+15","(643) 3991085","6","Mugle","Loreal Parana","13000","14","182000","1/18/2023","11:20","103","Mendoza"
"Fact4380","482","Gill","Hookes","F","ghookesdd@webs.com","4.04E+15","(557) 9465073","6","Mugle","Loreal Parana","13000","23","299000","1/18/2023","10:42","104","SantaFe"
"Fact4381","988","Willard","Merington","M","wmeringtonrf@washingtonpost.com","4.02E+12","(939) 8920435","6","Mugle","Loreal Parana","13000","41","533000","1/18/2023","19:45","105","C.A.B.A."
"Fact4382","906","Britt","Drayn","M","bdraynp5@gravatar.com","4.04E+12","(746) 7946483","6","Mugle","Loreal Parana","13000","23","299000","1/19/2023","19:09","104","SantaFe"
"Fact4383","776","Lorry","Drinkale","M","ldrinkalelj@cargocollective.com","3.75E+14","(251) 1509883","6","Mugle","Loreal Parana","13000","6","78000","1/20/2023","19:36","101","Bs.As."
"Fact4384","919","Cliff","Donoher","M","cdonoherpi@exblog.jp","5.44E+15","(761) 3781355","6","Mugle","Loreal Parana","13000","1","13000","1/20/2023","11:41","100","Rosario"
"Fact4385","343","Valentine","Mitchely","M","vmitchely9i@shinystat.com","3.75E+14","(426) 8247161","6","Mugle","Loreal Parana","13000","8","104000","1/20/2023","13:33","102","Cordoba"
"Fact4386","903","Britteny","Eveling","F","bevelingp2@imgur.com","3.72E+14","(867) 2802477","6","Mugle","Loreal Parana","13000","14","182000","1/20/2023","20:19","103","Mendoza"
"Fact4387","580","Angelika","MacIver","F","amaciverg3@so-net.ne.jp","3.71E+14","(998) 3843538","6","Mugle","Loreal Parana","13000","23","299000","1/21/2023","19:27","104","SantaFe"
"Fact4388","489","Mala","Weymont","F","mweymontdk@google.es","4.04E+15","(167) 7310060","6","Mugle","Loreal Parana","13000","6","78000","1/22/2023","11:37","101","Bs.As."
"Fact4389","563","Riobard","Snook","M","rsnookfm@buzzfeed.com","3.72E+14","(918) 5136072","6","Mugle","Loreal Parana","13000","14","182000","1/22/2023","12:46","103","Mendoza"
"Fact4390","684","Kerwinn","Torald","M","ktoraldiz@weather.com","5.15E+15","(253) 3016350","6","Mugle","Loreal Parana","13000","14","182000","1/22/2023","17:05","103","Mendoza"
"Fact4391","667","Giacomo","Eliesco","M","geliescoii@1688.com","5.01E+15","(493) 8468046","6","Mugle","Loreal Parana","13000","6","78000","1/23/2023","12:51","101","Bs.As."
"Fact4392","66","Juieta","Cornehl","F","jcornehl1t@yahoo.com","5.00E+15","(643) 3991085","6","Mugle","Loreal Parana","13000","14","182000","1/23/2023","11:20","103","Mendoza"
"Fact4393","270","Angie","Sanger","M","asanger7h@comcast.net","4.04E+15","(827) 3205760","6","Mugle","Loreal Parana","13000","23","299000","1/23/2023","19:44","104","SantaFe"
"Fact4394","278","Gayle","Olin","F","golin7p@nyu.edu","5.01E+15","(101) 3167249","6","Mugle","Loreal Parana","13000","41","533000","1/23/2023","17:41","105","C.A.B.A."
"Fact4395","824","Tootsie","Garlant","F","tgarlantmv@cbsnews.com","5.10E+15","(158) 3844058","6","Mugle","Loreal Parana","13000","14","182000","1/23/2023","13:41","103","Mendoza"
"Fact4396","937","Ailene","Sodor","F","asodorq0@list-manage.com","5.01E+15","(353) 5706422","6","Mugle","Loreal Parana","13000","41","533000","1/23/2023","19:54","105","C.A.B.A."
"Fact4397","247","Stefa","Ilyasov","F","silyasov6u@bbb.org","4.02E+12","(741) 2899224","6","Mugle","Loreal Parana","13000","23","299000","1/24/2023","19:11","104","SantaFe"
"Fact4398","906","Britt","Drayn","M","bdraynp5@gravatar.com","4.04E+12","(746) 7946483","6","Mugle","Loreal Parana","13000","23","299000","1/24/2023","19:09","104","SantaFe"
"Fact4399","6","Cilka","Dwane","F","cdwane5@cpanel.net","3.72E+14","(983) 6118017","6","Mugle","Loreal Parana","13000","8","104000","1/25/2023","16:50","102","Cordoba"
"Fact4400","270","Angie","Sanger","M","asanger7h@comcast.net","4.04E+15","(827) 3205760","6","Mugle","Loreal Parana","13000","23","299000","1/25/2023","19:44","104","SantaFe"
"Fact4401","385","Ardyce","Squibbs","F","asquibbsao@cnet.com","4.04E+15","(562) 8012346","6","Mugle","Loreal Parana","13000","1","13000","1/25/2023","8:33","100","Rosario"
"Fact4402","776","Lorry","Drinkale","M","ldrinkalelj@cargocollective.com","3.75E+14","(251) 1509883","6","Mugle","Loreal Parana","13000","6","78000","1/25/2023","19:36","101","Bs.As."
"Fact4403","824","Tootsie","Garlant","F","tgarlantmv@cbsnews.com","5.10E+15","(158) 3844058","6","Mugle","Loreal Parana","13000","14","182000","1/26/2023","13:41","103","Mendoza"
"Fact4404","580","Angelika","MacIver","F","amaciverg3@so-net.ne.jp","3.71E+14","(998) 3843538","6","Mugle","Loreal Parana","13000","23","299000","1/26/2023","19:27","104","SantaFe"
"Fact4405","667","Giacomo","Eliesco","M","geliescoii@1688.com","5.01E+15","(493) 8468046","6","Mugle","Loreal Parana","13000","6","78000","1/26/2023","12:51","101","Bs.As."
"Fact4406","671","Dalli","Fray","M","dfrayim@multiply.com","5.10E+15","(420) 8689259","6","Mugle","Loreal Parana","13000","8","104000","1/26/2023","15:47","102","Cordoba"
"Fact4407","684","Kerwinn","Torald","M","ktoraldiz@weather.com","5.15E+15","(253) 3016350","6","Mugle","Loreal Parana","13000","14","182000","1/27/2023","17:05","103","Mendoza"
"Fact4408","937","Ailene","Sodor","F","asodorq0@list-manage.com","5.01E+15","(353) 5706422","6","Mugle","Loreal Parana","13000","41","533000","1/27/2023","19:54","105","C.A.B.A."
"Fact4409","71","Joela","Ogg","F","jogg1y@hubpages.com","4.88E+15","(341) 6391028","6","Mugle","Loreal Parana","13000","41","533000","1/28/2023","17:09","105","C.A.B.A."
"Fact4410","284","Codie","Oxtoby","M","coxtoby7v@dyndns.org","4.04E+15","(219) 2616128","6","Mugle","Loreal Parana","13000","23","299000","1/28/2023","10:43","104","SantaFe"
"Fact4411","489","Mala","Weymont","F","mweymontdk@google.es","4.04E+15","(167) 7310060","6","Mugle","Loreal Parana","13000","6","78000","1/30/2023","11:37","101","Bs.As."
"Fact4412","758","Jasun","Whalley","M","jwhalleyl1@usnews.com","4.97E+15","(120) 9072657","6","Mugle","Loreal Parana","13000","1","13000","1/30/2023","10:25","100","Rosario"
"Fact4413","768","Marthe","Hackford","F","mhackfordlb@alibaba.com","5.05E+15","(538) 3265176","6","Mugle","Loreal Parana","13000","14","182000","1/30/2023","10:55","103","Mendoza"
"Fact4414","768","Marthe","Hackford","F","mhackfordlb@alibaba.com","5.05E+15","(538) 3265176","6","Mugle","Loreal Parana","13000","14","182000","1/30/2023","10:55","103","Mendoza"
"Fact4415","216","Livvie","Conybear","F","lconybear5z@hugedomains.com","4.02E+15","(739) 4468215","6","Mugle","Loreal Parana","13000","1","13000","1/31/2023","15:34","100","Rosario"
"Fact4416","726","Carolin","Wilds","F","cwildsk5@infoseek.co.jp","5.01E+15","(453) 1212950","6","Mugle","Loreal Parana","13000","1","13000","1/31/2023","17:57","100","Rosario"
"Fact4417","465","Arleta","Pennacci","F","apennaccicw@1und1.de","4.02E+15","(469) 8440211","6","Mugle","Loreal Parana","13000","41","533000","1/31/2023","14:34","105","C.A.B.A."
"Fact4418","874","Wanda","Caldicott","F","wcaldicotto9@w3.org","5.47E+15","(429) 9136009","6","Mugle","Loreal Parana","13000","41","533000","1/31/2023","18:14","105","C.A.B.A."
"Fact4419","871","April","Dewar","F","adewaro6@howstuffworks.com","4.02E+12","(852) 9519261","8","Karastase","Loreal Perfum","14500","1","14500","1/1/2023","10:34","100","Rosario"
"Fact4420","330","Patricia","Rockwill","F","prockwill95@myspace.com","3.74E+14","(396) 6110332","8","Karastase","Loreal Perfum","14500","41","594500","1/2/2023","11:24","105","C.A.B.A."
"Fact4421","365","Brewer","Woolens","M","bwoolensa4@ycombinator.com","3.75E+14","(926) 7165620","8","Karastase","Loreal Perfum","14500","6","87000","1/2/2023","17:24","101","Bs.As."
"Fact4422","523","Sophia","Donnelly","F","sdonnellyei@arstechnica.com","4.04E+15","(326) 3158001","8","Karastase","Loreal Perfum","14500","6","87000","1/2/2023","18:30","101","Bs.As."
"Fact4423","871","April","Dewar","F","adewaro6@howstuffworks.com","4.02E+12","(852) 9519261","8","Karastase","Loreal Perfum","14500","4","58000","1/2/2023","10:34","100","Rosario"
"Fact4424","151","Pen","Marklund","M","pmarklund46@spiegel.de","5.55E+15","(920) 7884963","8","Karastase","Loreal Perfum","14500","23","333500","1/2/2023","14:04","104","SantaFe"
"Fact4425","69","Terrance","Tayt","M","ttayt1w@loc.gov","5.16E+15","(376) 8253007","8","Karastase","Loreal Perfum","14500","6","87000","1/3/2023","20:55","101","Bs.As."
"Fact4426","411","Lenore","Starton","F","lstartonbe@ucoz.ru","3.72E+14","(507) 8671083","8","Karastase","Loreal Perfum","14500","23","333500","1/3/2023","10:21","104","SantaFe"
"Fact4427","959","Waylan","Ashwin","M","washwinqm@drupal.org","4.25E+12","(977) 4279176","8","Karastase","Loreal Perfum","14500","8","116000","1/5/2023","13:05","102","Cordoba"
"Fact4428","830","Titus","Cuppleditch","M","tcuppleditchn1@deliciousdays.com","3.74E+14","(770) 6645935","8","Karastase","Loreal Perfum","14500","41","594500","1/6/2023","18:51","105","C.A.B.A."
"Fact4429","617","Marilin","Connechie","F","mconnechieh4@smh.com.au","5.10E+15","(593) 5209111","8","Karastase","Loreal Perfum","14500","8","116000","1/8/2023","13:00","102","Cordoba"
"Fact4430","976","Frayda","Bruna","F","fbrunar3@usda.gov","3.74E+14","(164) 3960616","8","Karastase","Loreal Perfum","14500","8","116000","1/9/2023","15:02","102","Cordoba"
"Fact4431","453","Matthiew","Dransfield","M","mdransfieldck@mayoclinic.com","5.10E+15","(616) 7359232","8","Karastase","Loreal Perfum","14500","6","87000","1/10/2023","16:50","101","Bs.As."
